split,pole,seed,tick,p_blue,p_red_r4,p_red_r6,p_red_r8,p_red_r10
calibration,A,99900103,154,0,1,1,2,3
calibration,A,99900103,155,0,1,2,2,4
calibration,A,99900103,156,0,0,2,2,4
calibration,A,99900103,157,0,1,2,3,4
calibration,A,99900103,158,0,1,2,3,4
calibration,A,99900103,159,0,1,3,3,4
calibration,A,99900103,160,0,1,3,3,4
calibration,A,99900103,161,0,2,3,3,4
calibration,A,99900103,162,0,2,3,3,4
calibration,A,99900103,163,0,1,2,3,4
calibration,A,99900103,164,0,1,2,3,4
calibration,A,99900103,165,0,1,1,2,4
calibration,A,99900103,166,0,1,1,2,4
calibration,A,99900103,167,0,0,1,2,3
calibration,A,99900103,168,0,0,1,1,3
calibration,A,99900103,169,1,0,0,1,3
calibration,A,99900103,170,1,0,0,1,3
calibration,A,99900103,171,1,0,0,1,3
calibration,A,99900103,172,1,0,0,1,3
calibration,A,99900103,173,1,0,0,1,3
calibration,A,99900103,174,1,0,1,1,3
calibration,A,99900103,175,1,0,1,1,3
calibration,A,99900103,176,1,1,1,2,3
calibration,A,99900103,177,1,1,1,1,3
calibration,A,99900103,178,1,1,1,1,3
calibration,A,99900103,179,1,1,1,1,3
calibration,A,99900103,180,1,1,1,1,3
calibration,A,99900103,181,2,1,1,1,3
calibration,A,99900103,182,2,1,1,1,4
calibration,A,99900103,183,2,0,1,1,4
calibration,A,99900103,184,2,0,1,1,4
calibration,A,99900103,185,2,0,1,2,4
calibration,A,99900103,186,2,1,1,2,4
calibration,A,99900103,187,2,1,2,2,4
calibration,A,99900103,188,3,1,2,2,4
calibration,A,99900103,189,2,1,2,2,4
calibration,A,99900103,190,2,2,2,2,4
calibration,A,99900103,191,2,2,2,2,4
calibration,A,99900103,192,2,2,2,2,4
calibration,A,99900103,193,2,2,2,2,4
calibration,A,99900103,194,2,2,2,2,4
calibration,A,99900103,195,2,2,2,3,4
calibration,A,99900103,196,0,2,2,3,4
calibration,A,99900103,197,0,2,2,3,4
calibration,A,99900103,198,0,2,3,3,4
calibration,A,99900103,199,0,2,3,3,4
calibration,A,99900103,200,0,2,3,4,4
calibration,A,99900103,201,0,1,3,4,4
calibration,A,99900103,202,0,0,3,4,4
calibration,A,99900103,203,0,0,2,4,4
calibration,A,99900103,204,0,1,2,4,4
calibration,A,99900103,205,0,1,2,4,4
calibration,A,99900103,206,0,1,2,2,4
calibration,A,99900103,207,0,2,2,2,4
calibration,A,99900103,208,0,1,2,2,4
calibration,A,99900103,209,0,0,2,2,3
calibration,A,99900103,210,0,0,2,2,3
calibration,A,99900103,211,0,0,0,2,3
calibration,A,99900103,212,0,0,0,2,4
calibration,A,99900103,213,0,0,0,0,4
calibration,A,99900103,214,0,0,0,1,4
calibration,A,99900103,215,0,0,0,2,3
calibration,A,99900103,216,0,0,1,2,3
calibration,A,99900103,217,0,0,2,2,3
calibration,A,99900103,218,0,1,2,2,3
calibration,A,99900103,219,0,2,2,2,3
calibration,A,99900103,220,0,2,2,2,3
calibration,A,99900103,221,0,2,2,2,4
calibration,A,99900103,222,0,2,2,2,4
calibration,A,99900103,223,0,2,2,3,4
calibration,A,99900103,224,0,2,2,3,4
calibration,A,99900103,225,0,2,3,3,4
calibration,A,99900103,226,0,0,3,3,4
calibration,A,99900103,227,0,1,3,3,4
calibration,A,99900103,228,0,1,2,3,4
calibration,A,99900103,229,0,1,2,3,4
calibration,A,99900103,230,0,1,1,3,4
calibration,A,99900103,231,0,1,1,3,4
calibration,A,99900103,232,0,1,2,3,4
calibration,A,99900103,233,0,0,2,3,4
calibration,A,99900103,234,0,0,2,3,4
calibration,A,99900103,235,0,0,1,2,4
calibration,A,99900103,236,0,0,0,2,4
calibration,A,99900103,237,0,0,0,1,3
calibration,A,99900103,238,0,0,0,0,3
calibration,A,99900103,239,0,0,0,0,2
calibration,A,99900104,0,0,2,2,4,4
calibration,A,99900104,1,0,2,2,4,4
calibration,A,99900104,2,0,2,2,4,4
calibration,A,99900104,3,0,2,2,3,4
calibration,A,99900104,4,0,1,2,2,4
calibration,A,99900104,5,0,1,2,2,4
calibration,A,99900104,6,0,1,1,2,3
calibration,A,99900104,7,0,0,1,2,3
calibration,A,99900104,8,0,0,1,2,2
calibration,A,99900104,9,0,0,0,2,2
calibration,A,99900104,10,0,0,1,2,2
calibration,A,99900104,11,0,0,1,2,2
calibration,A,99900104,12,0,1,2,2,3
calibration,A,99900104,13,0,1,2,2,4
calibration,A,99900104,14,0,1,2,3,4
calibration,A,99900104,15,0,2,2,4,4
calibration,A,99900104,16,0,2,3,4,4
calibration,A,99900104,17,0,2,4,4,4
calibration,A,99900104,18,0,2,4,4,4
calibration,A,99900104,19,0,3,4,4,4
calibration,A,99900104,20,0,2,3,4,4
calibration,A,99900104,21,0,1,3,4,4
calibration,A,99900104,22,0,1,3,3,4
calibration,A,99900104,23,0,0,1,3,4
calibration,A,99900104,24,0,0,1,3,4
calibration,A,99900104,25,0,0,0,2,4
calibration,A,99900104,26,0,0,0,1,4
calibration,A,99900104,27,0,0,0,0,3
calibration,A,99900104,28,1,0,0,0,2
calibration,A,99900104,29,1,0,0,0,2
calibration,A,99900104,30,1,0,0,0,3
calibration,A,99900104,31,1,0,0,0,3
calibration,A,99900104,32,1,0,0,1,3
calibration,A,99900104,33,1,0,0,1,3
calibration,A,99900104,34,0,0,1,1,3
calibration,A,99900104,35,0,0,1,1,4
calibration,A,99900104,36,0,1,1,1,4
calibration,A,99900104,37,0,1,1,2,4
calibration,A,99900104,38,0,1,1,2,4
calibration,A,99900104,39,0,1,2,2,4
calibration,A,99900104,40,0,2,2,2,4
calibration,A,99900104,41,0,2,2,2,4
calibration,A,99900104,42,0,1,2,3,4
calibration,A,99900104,43,0,1,1,2,4
calibration,A,99900104,44,0,1,1,2,4
calibration,A,99900104,45,0,1,1,2,4
calibration,A,99900104,46,0,0,1,2,4
calibration,A,99900104,47,0,0,0,2,4
calibration,A,99900104,48,0,0,0,2,4
calibration,A,99900104,49,0,0,0,1,4
calibration,A,99900104,50,0,0,0,1,4
calibration,A,99900104,51,0,0,0,2,4
calibration,A,99900104,52,0,0,0,2,4
calibration,A,99900104,53,0,0,1,2,4
calibration,A,99900104,54,0,0,1,2,4
calibration,A,99900104,55,0,0,0,2,4
calibration,A,99900104,56,0,0,0,2,4
calibration,A,99900104,57,0,0,0,1,4
calibration,A,99900104,58,0,0,0,0,3
calibration,A,99900104,59,0,0,0,0,2
calibration,A,99900104,60,0,0,0,1,2
calibration,A,99900104,61,0,0,0,1,3
calibration,A,99900104,62,0,0,0,0,3
calibration,A,99900104,63,1,0,0,0,3
calibration,A,99900104,64,1,0,0,1,3
calibration,A,99900104,65,1,0,1,2,3
calibration,A,99900104,66,1,0,1,3,3
calibration,A,99900104,67,1,1,1,3,3
calibration,A,99900104,68,1,1,2,3,3
calibration,A,99900104,69,1,1,2,3,4
calibration,A,99900104,70,0,1,3,4,4
calibration,A,99900104,71,0,1,3,4,4
calibration,A,99900104,72,0,2,3,4,4
calibration,A,99900104,73,0,2,3,4,4
calibration,A,99900104,74,0,2,2,4,4
calibration,A,99900104,75,0,1,2,4,4
calibration,A,99900104,76,0,1,1,3,4
calibration,A,99900104,77,0,1,1,2,4
calibration,A,99900104,78,0,1,1,2,2
calibration,A,99900104,79,1,1,1,2,2
calibration,A,99900104,80,1,1,1,2,2
calibration,A,99900104,81,0,1,1,1,1
calibration,A,99900104,82,0,0,1,1,2
calibration,A,99900104,83,1,0,1,1,2
calibration,A,99900104,84,1,0,0,2,2
calibration,A,99900104,85,1,0,0,2,2
calibration,A,99900104,86,1,0,1,2,2
calibration,A,99900104,87,0,0,1,1,2
calibration,A,99900104,88,1,1,1,1,3
calibration,A,99900104,89,1,1,1,1,3
calibration,A,99900104,90,1,1,1,2,3
calibration,A,99900104,91,1,1,1,2,3
calibration,A,99900104,92,1,0,2,2,3
calibration,A,99900104,93,1,1,2,2,3
calibration,A,99900104,94,1,1,1,2,3
calibration,A,99900104,95,1,1,1,2,3
calibration,A,99900104,96,1,1,1,3,4
calibration,A,99900104,97,2,1,1,1,4
calibration,A,99900104,98,2,1,1,1,4
calibration,A,99900104,99,2,0,1,2,4
calibration,A,99900104,100,3,0,1,2,4
calibration,A,99900104,101,3,0,0,2,4
calibration,A,99900104,102,3,0,1,2,4
calibration,A,99900104,103,2,0,1,3,4
calibration,A,99900104,104,2,1,2,3,4
calibration,A,99900104,105,2,1,2,4,4
calibration,A,99900104,106,2,1,3,4,4
calibration,A,99900104,107,2,0,4,4,4
calibration,A,99900104,108,2,0,3,4,4
calibration,A,99900104,109,2,0,3,4,4
calibration,A,99900104,110,3,0,3,4,4
calibration,A,99900104,111,3,0,1,4,4
calibration,A,99900104,112,4,0,0,2,4
calibration,A,99900104,113,4,0,0,1,4
calibration,A,99900104,114,4,0,0,0,1
calibration,A,99900104,115,4,0,0,0,0
calibration,A,99900104,116,4,0,0,0,0
calibration,A,99900104,117,4,0,0,0,0
calibration,A,99900104,118,4,0,0,0,0
calibration,A,99900104,119,4,0,0,0,0
calibration,A,99900104,120,4,0,0,0,0
calibration,A,99900104,121,4,0,0,0,0
calibration,A,99900104,122,4,0,0,0,0
calibration,A,99900104,123,3,0,0,0,0
calibration,A,99900104,124,3,0,0,0,1
calibration,A,99900104,125,3,0,0,0,1
calibration,A,99900104,126,3,0,0,1,1
calibration,A,99900104,127,3,0,0,1,1
calibration,A,99900104,128,3,0,1,1,1
calibration,A,99900104,129,2,0,1,1,1
calibration,A,99900104,130,2,1,1,1,2
calibration,A,99900104,131,2,1,1,1,2
calibration,A,99900104,132,2,1,1,2,2
calibration,A,99900104,133,2,0,1,2,2
calibration,A,99900104,134,2,0,1,2,2
calibration,A,99900104,135,2,0,0,1,2
calibration,A,99900104,136,2,0,0,0,1
calibration,A,99900104,137,3,0,0,0,1
calibration,A,99900104,138,3,0,0,0,0
calibration,A,99900104,139,4,0,0,0,0
calibration,A,99900104,140,4,0,0,0,0
calibration,A,99900104,141,4,0,0,0,0
calibration,A,99900104,142,3,0,0,0,0
calibration,A,99900104,143,3,0,0,0,0
calibration,A,99900104,144,4,0,0,0,0
calibration,A,99900104,145,4,0,0,0,0
calibration,A,99900104,146,3,0,0,0,1
calibration,A,99900104,147,3,0,0,1,1
calibration,A,99900104,148,3,0,0,1,1
calibration,A,99900104,149,3,0,1,1,1
calibration,A,99900104,150,3,0,1,1,1
calibration,A,99900104,151,3,0,0,1,1
calibration,A,99900104,152,3,0,0,0,1
calibration,A,99900104,153,3,0,0,0,1
calibration,A,99900104,154,3,0,0,0,1
calibration,A,99900104,155,3,0,0,0,0
calibration,A,99900104,156,3,0,0,0,0
calibration,A,99900104,157,4,0,0,0,0
calibration,A,99900104,158,4,0,0,0,0
calibration,A,99900104,159,4,0,0,0,0
calibration,A,99900104,160,4,0,0,0,0
calibration,A,99900104,161,4,0,0,0,0
calibration,A,99900104,162,3,0,0,0,0
calibration,A,99900104,163,4,0,0,0,0
calibration,A,99900104,164,3,0,0,0,0
calibration,A,99900104,165,3,0,0,0,0
calibration,A,99900104,166,3,0,0,0,1
calibration,A,99900104,167,3,0,0,1,1
calibration,A,99900104,168,3,0,0,1,1
calibration,A,99900104,169,3,0,1,1,1
calibration,A,99900104,170,3,0,1,1,1
calibration,A,99900104,171,3,1,1,1,1
calibration,A,99900104,172,3,1,1,1,1
calibration,A,99900104,173,3,1,1,1,1
calibration,A,99900104,174,2,1,1,1,1
calibration,A,99900104,175,2,0,1,1,1
calibration,A,99900104,176,2,0,0,1,1
calibration,A,99900104,177,3,0,0,1,1
calibration,A,99900104,178,3,0,0,0,1
calibration,A,99900104,179,3,0,0,0,1
calibration,A,99900104,180,3,0,0,0,0
calibration,A,99900104,181,3,0,0,0,0
calibration,A,99900104,182,3,0,0,0,0
calibration,A,99900104,183,4,0,0,0,0
calibration,A,99900104,184,4,0,0,0,0
calibration,A,99900104,185,3,0,0,0,0
calibration,A,99900104,186,3,0,0,0,1
calibration,A,99900104,187,3,0,0,0,1
calibration,A,99900104,188,3,0,0,1,1
calibration,A,99900104,189,3,0,0,1,1
calibration,A,99900104,190,3,0,1,1,1
calibration,A,99900104,191,3,1,1,1,1
calibration,A,99900104,192,3,1,1,1,1
calibration,A,99900104,193,3,1,1,1,1
calibration,A,99900104,194,3,1,1,1,1
calibration,A,99900104,195,3,1,1,1,1
calibration,A,99900104,196,3,0,1,1,1
calibration,A,99900104,197,3,0,1,1,1
calibration,A,99900104,198,3,0,1,1,1
calibration,A,99900104,199,3,0,0,1,1
calibration,A,99900104,200,3,0,0,0,1
calibration,A,99900104,201,3,0,0,0,1
calibration,A,99900104,202,3,0,0,0,0
calibration,A,99900104,203,2,0,0,0,0
calibration,A,99900104,204,3,0,0,0,0
calibration,A,99900104,205,3,0,0,0,1
calibration,A,99900104,206,2,0,0,0,1
calibration,A,99900104,207,2,0,0,0,1
calibration,A,99900104,208,2,0,0,1,2
calibration,A,99900104,209,2,0,0,1,2
calibration,A,99900104,210,2,0,1,2,2
calibration,A,99900104,211,2,0,1,2,2
calibration,A,99900104,212,2,0,0,2,2
calibration,A,99900104,213,2,0,1,2,2
calibration,A,99900104,214,2,0,0,2,2
calibration,A,99900104,215,2,0,0,1,2
calibration,A,99900104,216,2,0,0,0,2
calibration,A,99900104,217,2,0,0,0,1
calibration,A,99900104,218,3,0,0,0,0
calibration,A,99900104,219,4,0,0,0,0
calibration,A,99900104,220,4,0,0,0,0
calibration,A,99900104,221,4,0,0,0,0
calibration,A,99900104,222,4,0,0,0,0
calibration,A,99900104,223,4,0,0,0,0
calibration,A,99900104,224,4,0,0,0,0
calibration,A,99900104,225,4,0,0,0,0
calibration,A,99900104,226,4,0,0,0,0
calibration,A,99900104,227,4,0,0,0,0
calibration,A,99900104,228,4,0,0,0,0
calibration,A,99900104,229,4,0,0,0,0
calibration,A,99900104,230,4,0,0,0,0
calibration,A,99900104,231,4,0,0,0,0
calibration,A,99900104,232,4,0,0,0,0
calibration,A,99900104,233,4,0,0,0,0
calibration,A,99900104,234,4,0,0,0,0
calibration,A,99900104,235,4,0,0,0,0
calibration,A,99900104,236,4,0,0,0,0
calibration,A,99900104,237,3,0,0,0,1
calibration,A,99900104,238,3,0,0,0,1
calibration,A,99900104,239,0,0,0,1,1
calibration,A,99900105,0,0,0,1,4,4
calibration,A,99900105,1,0,0,1,3,4
calibration,A,99900105,2,0,0,1,3,4
calibration,A,99900105,3,0,0,1,3,4
calibration,A,99900105,4,0,0,2,2,4
calibration,A,99900105,5,0,0,2,2,3
calibration,A,99900105,6,0,0,2,2,2
calibration,A,99900105,7,0,0,2,2,2
calibration,A,99900105,8,0,0,0,2,3
calibration,A,99900105,9,0,0,0,2,3
calibration,A,99900105,10,0,0,0,3,3
calibration,A,99900105,11,0,0,1,3,3
calibration,A,99900105,12,0,0,2,2,3
calibration,A,99900105,13,0,1,1,2,4
calibration,A,99900105,14,0,1,1,2,3
calibration,A,99900105,15,0,1,1,2,2
calibration,A,99900105,16,0,1,1,1,3
calibration,A,99900105,17,1,1,1,1,3
calibration,A,99900105,18,1,1,1,2,2
calibration,A,99900105,19,2,0,1,2,2
calibration,A,99900105,20,1,0,2,2,2
calibration,A,99900105,21,1,0,1,2,3
calibration,A,99900105,22,1,1,1,2,3
calibration,A,99900105,23,1,1,1,2,3
calibration,A,99900105,24,1,1,1,2,3
calibration,A,99900105,25,1,1,2,2,3
calibration,A,99900105,26,1,2,2,2,3
calibration,A,99900105,27,1,2,2,2,3
calibration,A,99900105,28,1,2,2,2,3
calibration,A,99900105,29,1,1,2,3,3
calibration,A,99900105,30,2,1,1,3,4
calibration,A,99900105,31,2,1,1,3,4
calibration,A,99900105,32,2,1,2,3,4
calibration,A,99900105,33,3,0,2,4,4
calibration,A,99900105,34,3,0,0,2,4
calibration,A,99900105,35,3,0,0,2,4
calibration,A,99900105,36,3,0,0,0,4
calibration,A,99900105,37,3,0,0,0,3
calibration,A,99900105,38,3,0,0,0,0
calibration,A,99900105,39,3,0,0,0,0
calibration,A,99900105,40,3,0,0,0,0
calibration,A,99900105,41,3,0,0,0,0
calibration,A,99900105,42,3,0,0,0,0
calibration,A,99900105,43,3,0,0,0,0
calibration,A,99900105,44,4,0,0,0,0
calibration,A,99900105,45,3,0,0,0,0
calibration,A,99900105,46,4,0,0,0,0
calibration,A,99900105,47,4,0,0,0,0
calibration,A,99900105,48,4,0,0,0,0
calibration,A,99900105,49,4,0,0,0,0
calibration,A,99900105,50,4,0,0,0,0
calibration,A,99900105,51,4,0,0,0,0
calibration,A,99900105,52,4,0,0,0,0
calibration,A,99900105,53,4,0,0,0,0
calibration,A,99900105,54,4,0,0,0,0
calibration,A,99900105,55,3,0,0,0,1
calibration,A,99900105,56,3,0,0,0,1
calibration,A,99900105,57,3,0,0,1,1
calibration,A,99900105,58,3,0,0,1,1
calibration,A,99900105,59,3,0,1,1,1
calibration,A,99900105,60,3,0,1,1,1
calibration,A,99900105,61,3,1,1,1,1
calibration,A,99900105,62,3,1,1,1,1
calibration,A,99900105,63,3,1,1,1,1
calibration,A,99900105,64,3,1,1,1,1
calibration,A,99900105,65,3,0,1,1,1
calibration,A,99900105,66,3,0,1,1,1
calibration,A,99900105,67,3,0,0,1,1
calibration,A,99900105,68,3,0,0,1,1
calibration,A,99900105,69,3,0,0,0,1
calibration,A,99900105,70,3,0,0,0,1
calibration,A,99900105,71,4,0,0,0,0
calibration,A,99900105,72,4,0,0,0,0
calibration,A,99900105,73,4,0,0,0,0
calibration,A,99900105,74,4,0,0,0,0
calibration,A,99900105,75,4,0,0,0,0
calibration,A,99900105,76,2,0,0,0,1
calibration,A,99900105,77,2,0,0,0,2
calibration,A,99900105,78,2,0,0,0,2
calibration,A,99900105,79,2,0,0,2,2
calibration,A,99900105,80,2,0,1,2,2
calibration,A,99900105,81,2,0,2,2,2
calibration,A,99900105,82,2,1,2,2,2
calibration,A,99900105,83,2,2,2,2,2
calibration,A,99900105,84,2,2,2,2,2
calibration,A,99900105,85,2,2,2,2,2
calibration,A,99900105,86,2,1,2,2,2
calibration,A,99900105,87,2,0,2,2,2
calibration,A,99900105,88,2,0,1,2,2
calibration,A,99900105,89,2,0,0,2,2
calibration,A,99900105,90,2,0,0,1,2
calibration,A,99900105,91,2,0,0,0,2
calibration,A,99900105,92,2,0,0,0,2
calibration,A,99900105,93,2,0,0,0,0
calibration,A,99900105,94,4,0,0,0,0
calibration,A,99900105,95,4,0,0,0,0
calibration,A,99900105,96,4,0,0,0,0
calibration,A,99900105,97,4,0,0,0,0
calibration,A,99900105,98,3,0,0,0,0
calibration,A,99900105,99,3,0,0,0,0
calibration,A,99900105,100,3,0,0,0,0
calibration,A,99900105,101,2,0,0,0,1
calibration,A,99900105,102,2,0,0,0,1
calibration,A,99900105,103,2,0,0,0,1
calibration,A,99900105,104,2,0,0,0,1
calibration,A,99900105,105,2,0,0,0,0
calibration,A,99900105,106,3,0,0,0,0
calibration,A,99900105,107,3,0,0,0,0
calibration,A,99900105,108,3,0,0,0,0
calibration,A,99900105,109,3,0,0,0,0
calibration,A,99900105,110,3,0,0,0,0
calibration,A,99900105,111,3,0,0,0,0
calibration,A,99900105,112,3,0,0,0,0
calibration,A,99900105,113,3,0,0,0,0
calibration,A,99900105,114,3,0,0,0,0
calibration,A,99900105,115,3,0,0,0,0
calibration,A,99900105,116,2,0,0,0,0
calibration,A,99900105,117,2,0,0,0,1
calibration,A,99900105,118,2,0,0,0,1
calibration,A,99900105,119,2,0,0,1,1
calibration,A,99900105,120,2,0,0,1,1
calibration,A,99900105,121,2,0,1,1,1
calibration,A,99900105,122,2,0,1,1,1
calibration,A,99900105,123,2,1,1,1,1
calibration,A,99900105,124,2,1,1,1,1
calibration,A,99900105,125,2,1,1,1,1
calibration,A,99900105,126,2,1,1,1,1
calibration,A,99900105,127,2,0,1,1,1
calibration,A,99900105,128,2,0,1,1,1
calibration,A,99900105,129,2,0,0,1,1
calibration,A,99900105,130,2,0,0,1,1
calibration,A,99900105,131,2,0,0,0,1
calibration,A,99900105,132,2,0,0,0,1
calibration,A,99900105,133,3,0,0,0,0
calibration,A,99900105,134,4,0,0,0,0
calibration,A,99900105,135,4,0,0,0,0
calibration,A,99900105,136,3,0,0,0,1
calibration,A,99900105,137,3,0,0,0,1
calibration,A,99900105,138,2,0,0,0,1
calibration,A,99900105,139,2,0,0,1,2
calibration,A,99900105,140,2,0,1,1,2
calibration,A,99900105,141,1,0,1,2,3
calibration,A,99900105,142,1,0,1,2,3
calibration,A,99900105,143,1,1,2,3,3
calibration,A,99900105,144,1,1,2,3,3
calibration,A,99900105,145,1,2,2,3,3
calibration,A,99900105,146,1,2,2,3,3
calibration,A,99900105,147,1,1,2,2,3
calibration,A,99900105,148,1,1,2,2,3
calibration,A,99900105,149,1,0,1,2,2
calibration,A,99900105,150,2,0,1,2,2
calibration,A,99900105,151,2,0,0,1,2
calibration,A,99900105,152,2,0,0,1,2
calibration,A,99900105,153,2,0,0,0,1
calibration,A,99900105,154,4,0,0,0,1
calibration,A,99900105,155,4,0,0,0,0
calibration,A,99900105,156,4,0,0,0,0
calibration,A,99900105,157,4,0,0,0,0
calibration,A,99900105,158,4,0,0,0,0
calibration,A,99900105,159,4,0,0,0,0
calibration,A,99900105,160,3,0,0,0,0
calibration,A,99900105,161,3,0,0,0,0
calibration,A,99900105,162,3,0,0,0,0
calibration,A,99900105,163,3,0,0,0,0
calibration,A,99900105,164,3,0,0,0,0
calibration,A,99900105,165,3,0,0,0,0
calibration,A,99900105,166,3,0,0,0,0
calibration,A,99900105,167,3,0,0,0,0
calibration,A,99900105,168,3,0,0,0,0
calibration,A,99900105,169,3,0,0,0,0
calibration,A,99900105,170,3,0,0,0,0
calibration,A,99900105,171,3,0,0,0,0
calibration,A,99900105,172,3,0,0,0,0
calibration,A,99900105,173,3,0,0,0,0
calibration,A,99900105,174,3,0,0,0,0
calibration,A,99900105,175,3,0,0,0,0
calibration,A,99900105,176,2,0,0,0,0
calibration,A,99900105,177,1,0,0,0,2
calibration,A,99900105,178,1,0,0,1,2
calibration,A,99900105,179,1,0,0,2,2
calibration,A,99900105,180,1,0,1,2,2
calibration,A,99900105,181,1,0,1,2,2
calibration,A,99900105,182,1,1,2,2,2
calibration,A,99900105,183,1,2,2,2,2
calibration,A,99900105,184,1,2,2,2,2
calibration,A,99900105,185,1,2,2,2,2
calibration,A,99900105,186,1,1,2,2,2
calibration,A,99900105,187,1,1,2,2,2
calibration,A,99900105,188,1,1,1,2,2
calibration,A,99900105,189,1,1,1,2,2
calibration,A,99900105,190,1,0,1,1,2
calibration,A,99900105,191,1,0,1,1,2
calibration,A,99900105,192,1,0,1,1,1
calibration,A,99900105,193,2,0,0,1,1
calibration,A,99900105,194,2,0,0,1,1
calibration,A,99900105,195,2,0,0,0,1
calibration,A,99900105,196,2,0,0,0,0
calibration,A,99900105,197,2,0,0,0,1
calibration,A,99900105,198,3,0,0,1,1
calibration,A,99900105,199,3,0,0,1,1
calibration,A,99900105,200,3,0,1,1,1
calibration,A,99900105,201,1,0,1,1,1
calibration,A,99900105,202,1,0,0,1,1
calibration,A,99900105,203,1,0,0,1,1
calibration,A,99900105,204,1,0,0,0,1
calibration,A,99900105,205,1,0,0,0,1
calibration,A,99900105,206,1,0,0,0,0
calibration,A,99900105,207,1,0,0,0,0
calibration,A,99900105,208,2,0,0,0,0
calibration,A,99900105,209,2,0,0,0,0
calibration,A,99900105,210,2,0,0,0,0
calibration,A,99900105,211,2,0,0,0,0
calibration,A,99900105,212,2,0,0,0,0
calibration,A,99900105,213,1,0,0,0,0
calibration,A,99900105,214,1,0,0,0,1
calibration,A,99900105,215,1,0,0,0,1
calibration,A,99900105,216,1,0,0,1,1
calibration,A,99900105,217,1,0,0,1,1
calibration,A,99900105,218,1,0,1,1,1
calibration,A,99900105,219,1,0,1,1,1
calibration,A,99900105,220,1,1,1,1,1
calibration,A,99900105,221,1,1,1,1,1
calibration,A,99900105,222,1,1,1,1,1
calibration,A,99900105,223,1,1,1,1,1
calibration,A,99900105,224,1,0,1,1,1
calibration,A,99900105,225,1,0,1,1,1
calibration,A,99900105,226,1,0,1,1,1
calibration,A,99900105,227,1,0,0,1,1
calibration,A,99900105,228,1,0,0,0,1
calibration,A,99900105,229,1,0,0,0,1
calibration,A,99900105,230,1,0,0,0,1
calibration,A,99900105,231,2,0,0,0,0
calibration,A,99900105,232,2,0,0,0,0
calibration,A,99900105,233,2,0,0,0,1
calibration,A,99900105,234,2,0,0,0,1
calibration,A,99900105,235,2,0,0,0,1
calibration,A,99900105,236,2,0,0,0,1
calibration,A,99900105,237,1,0,0,0,2
calibration,A,99900105,238,1,0,0,1,2
calibration,A,99900105,239,1,0,0,2,2
calibration,A,99900106,0,0,1,2,4,4
calibration,A,99900106,1,0,1,2,4,4
calibration,A,99900106,2,0,1,2,4,4
calibration,A,99900106,3,0,1,3,4,4
calibration,A,99900106,4,0,0,3,4,4
calibration,A,99900106,5,0,0,2,4,4
calibration,A,99900106,6,0,0,1,4,4
calibration,A,99900106,7,0,0,1,4,4
calibration,A,99900106,8,0,0,1,2,4
calibration,A,99900106,9,0,0,1,1,4
calibration,A,99900106,10,0,0,1,1,3
calibration,A,99900106,11,0,0,1,1,2
calibration,A,99900106,12,0,0,1,1,3
calibration,A,99900106,13,0,0,1,2,3
calibration,A,99900106,14,0,0,1,3,4
calibration,A,99900106,15,0,0,1,3,4
calibration,A,99900106,16,0,0,0,3,4
calibration,A,99900106,17,0,0,0,2,4
calibration,A,99900106,18,0,0,0,0,4
calibration,A,99900106,19,0,0,0,0,3
calibration,A,99900106,20,0,0,0,0,2
calibration,A,99900106,21,1,0,0,2,2
calibration,A,99900106,22,1,0,0,2,2
calibration,A,99900106,23,0,0,2,2,2
calibration,A,99900106,24,1,0,2,2,3
calibration,A,99900106,25,1,1,2,2,3
calibration,A,99900106,26,1,2,2,3,3
calibration,A,99900106,27,1,2,2,3,3
calibration,A,99900106,28,1,2,3,3,3
calibration,A,99900106,29,1,2,3,3,3
calibration,A,99900106,30,1,3,3,3,3
